instruction,domain,thema,input_korean,output_ksl_gloss
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 자녀 교육비를 모으려면 적금에 가입하는 게 좋아요.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 저축 습관이 없는 사람은 소액 적금부터 가입하는 게 좋아요.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
적금 가입 후에는 가입 기간에 돈을 인출할 수 없어요.
Output:",자녀1 교육1 돈1 저축1 원하다1 날짜(활용):1개월 적금1 가입1 추천1
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 적금 해지 금액을 가족 교육비로 사용하고 싶은데 계획을 어떻게 세울까요?
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 가족 교육비를 모으고 싶다면 모아야 하는 금액이 얼마인지 계산 후 적금에 가입해야 해요.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
적금에 가입하는 명확한 목적이 있으면 중도 해지 가능성이 낮아져요.
Output:",날짜(활용):1개월 적금1 취소1 돈1 가족2 교육1 돈1 사용1 원하다1 계획1 방법1
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 우리나라의 적금 이자율은 평균 4퍼센트이지만 자주 변동돼요.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 적금 상품이 너무 많기 때문에 자신에게 어떤 적금이 좋은지 신중하게 생각해야 해요.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
적금 고르기 어려울 땐 기본 금리가 높은 적금에 가입하세요.
Output:",한국2 날짜(활용):1개월 적금1 퍼센트1 점수1 평균1 퍼센트1 맞다1 가격2 또1
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 사람들은 높은 금리를 제공하는 적금 상품을 통해 많은 이자를 받고 싶어 해요.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 적금 상품 설명서에는 어려운 용어가 많아서 이해하기 힘들어요.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
적금의 기본금이라는 모든 적금 상품 가입자에게 차별 없이 제공되는 금리야.
Output:",사람8 지시1# 이익1 크다1 있다1 날짜(활용):1개월 적금1 순서2 이익1 크다1 돈1# 원하다1
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 서울 은행의 적금은 7퍼센트의 높은 이자율을 제공하지만, 은행에 방문해야만 가입할 수 있어요.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 경주 은행의 적금은 매월 최대 300만 원까지 납입할 수 있어요.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
한국은행의 적금은 최소 6개월부터 최대 36개월까지 가입할 수 있어요.
Output:",서울1 은행1 날짜(활용):1개월 적금1 퍼센트1 퍼센트1 크다1 맞다1 은행1 방문2 가입1 가능1
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 적금 금리가 높다는 것은 수익률도 좋다는 것을 의미해.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 은행 창구에서 적금을 해지할 때는 신분증과 적금 통장이 있어야 해요.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
해외여행 경비를 모으기 위해서는 매월 50만 원씩 납입하는 적금에 가입하는 게 좋아요.
Output:",날짜(활용):1개월 적금1 이익1 크다1 삼키다1 퍼센트1 크다1 의미1
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 만기 1년 적금 상품에 가입해서 만기 후 다시 1년 만기 상품으로 재가입할 수 있어요.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 적금을 처음 시작할 때는 1년에서 5년으로 기간을 나눠서 여러 개의 적금에 가입하는 게 좋아.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
장기 적금 상품일수록 금리가 높다는 장점이 있어.
Output:",까지1 제한1 날짜(활용):1년 날짜(활용):1개월 적금1 순서2 가입1 딱맞다2 또1 날짜(활용):1년 제한1 순서2 되돌리다1 가입1 가능1
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 은행에서는 매월 새로운 적금 상품을 출시하므로 자주 상품 정보를 확인하는 게 좋아.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 직장인 가입 전용 적금은 재직 기간이 1년 이상인 사람만 가입할 수 있는 상품이야.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
한국은행의 건강적금은 걸을 때마다 이자율이 높아지는 상품이야.
Output:",은행1 날짜(활용):1개월 날짜(활용):1개월 적금1 순서2 새롭다1 광고1 시작1 순서2 정보1 또1 확인2 추천1 날짜(활용):1개월
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 납부 금액이나 기간이 자유로운 적금에 가입하고 싶다면 은행에서 적금 가입 상담을 받아 봐.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 아이 키우는 가정을 위한 적금은 최대 이자율 10퍼센트로 3년간 가입할 수 있어.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
대전 은행은 5월에 개인 사업자를 위한 사업자 전용 적금 상품을 출시했어.
Output:",돈1# 얼마1 언제1 간격1 자유1 날짜(활용):1개월 적금1 가입1 원하다1 은행1 날짜(활용):1개월 적금1 가입1 상담1 보다10
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 학생들이 적금으로 저축하는 습관을 만들면 성인이 돼서도 돈을 모을 수 있어.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 적금으로 돈을 모으면 원하는 물건을 살 수 있어.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
학생들은 적금에 가입하면 여행 자금이나 컴퓨터 구매 비용을 모을 수 있어.
Output:",학생1 지시1# 날짜(활용):1개월 적금1 저축1 습관1 어른2 돈1 돈모으다1 가능1
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 적금을 통해 금융에 대한 관심이 커지면, 좋은 소비 습관을 만들 수 있습니다.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 학생 적금은 이자율이 낮지만, 저축 습관을 만들 수 있는 좋은 방법입니다.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
청소년 적금은 어릴 때부터 돈을 모으는 습관을 기르는 데 매우 유용해요.
Output:",날짜(활용):1개월 적금1 원인1 은행1 운영1 방법1 무엇2 관심1 크다1 자연3 사다1 조절2 습관1 좋다1 가능1
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 여러 은행에서 제공하는 적금 상품을 비교해 보면 나에게 맞는 상품을 찾을 수 있어.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 학생들은 적금 가입을 통해 용돈을 관리하고 소비하는 방법을 배울 수 있어요.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
적금 해지 시 이용할 수 있는 비대면 방법에는 어떤 것들이 있나요?
Output:",은행1 곳1# 날짜(활용):1개월 적금1 순서2 비교1# 보다6 지시2 맞추다1 선택3 찾다1 가능1
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 적금 계좌를 개설하면 매달 조금씩 돈을 모아가는 즐거움을 느낄 수 있어요.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 꾸준히 적금을 납입하면 큰 지출이 생길 상황을 대비할 수 있어요.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
매달 적금에 월급의 50퍼센트를 넣으면, 시간이 지나면서 자산이 늘어가요.
Output:",날짜(활용):1개월 적금1 펴다1 새롭다1 만들다1 날짜(활용):1개월 돈1 작다1 저축1 재미1 느끼다1 가능1
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 결혼 자금을 마련하려면 20대부터 매월 50만 원씩 적금에 납입하는 것을 추천해요.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 천만 원을 모으려면 적금 계좌에 매월 50만 원씩 납입하는 20번 납입해야 해요.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
자신의 월급과 월 지출이 얼마인지 정확하게 계산한 후 적금 납입액을 결정하세요.
Output:",결혼1 돈1 준비1 원하다1 시작1 날짜(활용):1개월 50 주다1# 날짜(활용):1개월 적금1 돈1# 추천1
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 충주 은행에서는 적금을 개설한 20대에게 6퍼센트의 금리를 제공합니다.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 부모님의 수술비나 자동차 구매 비용을 마련하려면 지금부터라도 적금에 가입해야 합니다.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
자산을 늘리고 싶다면 월급의 50퍼센트는 적금에 납입하는 게 좋아.
Output:",충주2 은행1 날짜(활용):1개월 적금1 새롭다1 만들다1 대 퍼센트1 이익1 돈1#
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 나는 20살부터 아르바이트 월급 중 절반을 적금으로 납입했어.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 급하게 허리 수술 비용이 필요했는데, 그동안 저축한 적금 덕분에 수술비를 낼 수 있었어.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
돈을 모으려면 주식 투자는 하지 않더라도 적금은 꼭 가입하는 게 좋아.
Output:",지시2 시작1 계란1 일하다1 날짜(활용):1개월 월급2 반1 날짜(활용):1개월 적금1 돈1#
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 적금을 시작하려고 하는데, 어떤 은행 적금이 가장 좋은지 고민하고 있어요.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 친구가 적금으로 여행 자금을 모은다고 해서 나도 따라 해볼지 생각 중이에요.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
적금을 들기 전에는 금리가 얼마나 되는지 꼭 확인하는 것이 중요해요.
Output:",날짜(활용):1개월 적금1 시작1 원하다1 은행1 무엇2 날짜(활용):1개월 적금1 등수:-11등 좋다1 무엇2 고민1
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 1년 이상 적금에 납입하면 지출을 줄이고 저축하는 습관이 만들어져요.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 8월부터 적금을 시작하려고 월요일에 은행에 가볼 거예요.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
적금이 만기 되면 여행을 떠나고 싶은 꿈이 있어서 1년 전부터 열심히 모으고 있어요.
Output:",날짜(활용):1년 선배1 날짜(활용):1개월 적금1 돈1# 사용1 아끼다1 저축1 습관1
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 적금을 들면 이자도 붙고, 나중에 많은 돈이 생길 수 있어서 좋더라고요.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 요즘은 적금 상품이 다양해져서 자기에게 맞은 상품을 선택하는 재미가 있어요.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
20대들은 적금을 통해 필요한 자금을 모으는 것이 얼마나 중요한지 알아야 해요.
Output:",날짜(활용):1개월 적금1 이익1 값오르다1 결국1 돈1 벌다3 크다1 가능1 좋다1 말하다1
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 1월에는 새 적금 통장을 만들고 매달 30만 원을 자동이체로 넣기로 했어요.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 적금을 시작한 지 얼마 안 됐지만, 돈이 모일 생각에 벌써 행복해요.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
적금하면 저축하는 습관이 생기고 돈 관리를 더 잘할 수 있어요.
Output:",날짜:1월 새롭다1 날짜(활용):1개월 적금1 펴다1 만들다1 날짜(활용):1개월 30 주다1# 자연3 야금야금쓰다3 하다1 결정1
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 저는 돈을 모으기 위해 6개월마다 새로운 적금에 가입하고 있어요.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 적금을 시작하면서 저축의 중요성을 다시 한번 알게 되었어요.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
적금 상품을 고르면서 여러 가지 조건을 비교하는 재미가 있어요.
Output:",지시2 돈1 저축1 목적1 날짜(활용):6개월 간격3 새롭다1 날짜(활용):1개월 적금1 가입1 날짜(활용):6개월 간격1 새롭다1 날짜(활용):1개월 적금1 가입1
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 적금을 시작한 이후로는 소비를 좀 더 신중하게 하게 되었어요.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 적금 납입을 위해 불필요한 소비를 줄이고 절약하며 살아요.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
3년짜리 적금이 만기 되면 외국으로 한 달 동안 여행을 갈 거예요.
Output:",날짜(활용):1개월 적금1 시작1 사다1# 신경1 시작1
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 자동차를 사기 위해 적금을 들었는데, 가입한 지 3년 만에 자동차를 샀어요.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 적금에 가입한 후 납입 날짜에 돈을 챙겨놓는 게 습관이 되었어요.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
해외여행을 위해 적금을 모으고 있는데, 빨리 만기 되었으면 좋겠어요.
Output:",승용차1 사다1 목적1 날짜(활용):1개월 적금1 가입1 날짜(활용):3년 간격1 승용차1 사다1
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 적금을 잘 활용하면 지출도 줄이고 돈도 모을 수 있어요.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 적금 이자율이 낮아도 적금은 손실이 없으니 무조건 가입하는 게 좋아요.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
5년 동안 적금한 돈으로 8월에는 사업을 시작할 거예요.
Output:",날짜(활용):1개월 적금1 사용1 아끼다1 돈1 저축1 가능1
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 요즘 은행 이자가 너무 낮아서 적금이 좋은 투자 방법이 아닌 것 같아.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 적금을 들고 나서부터는 통장에 돈이 모이는 게 보여서 행복해.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
매달 30만 원씩 꾸준히 적금을 넣고 있으니까 어느새 꽤 큰 돈이 모인 것 같아.
Output:",오늘1 은행1 이익1 싸다1 날짜(활용):1개월 적금1 돈1 투자1 방법1 좋다1 아니다2 느끼다1
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 친구가 적금을 추천해서 나도 시작했는데, 생각보다 돈 모으는 게 재미있어.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 적금을 들어 두니까 갑자기 돈이 필요한 상황이 생기면 큰 도움이 될 것 같아.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
처음에는 적금하는 게 힘들었는데 시작하고 나니 어렵지 않아.
Output:",친구1 날짜(활용):1개월 적금1 추천1 말하다1 지시2 닮다1 시작1 생각2 아니다2 돈1 저축1 재미1
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 매달 적금을 넣는 게 버릇이 되니까, 돈을 아끼는 습관도 생기더라.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 적금이 만기 되면 그 돈으로 강원도 여행을 가려고 계획하고 있어.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
적금을 중간에 해지하는 것은 좋지 않지만, 만약 급한 일이 생기면 어쩔 수 없이 해지해야 해.
Output:",날짜(활용):1개월 날짜(활용):1개월 날짜(활용):1개월 적금1 습관1 자연3 돈1 아끼다1 습관1
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 적금에 가입한 후로 작은 돈이라도 꾸준히 모으면 큰돈이 된다는 걸 알았어.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 적금을 넣는 게 습관이 되니까 이제는 매달 돈을 저축하지 않으면 불안해.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
3월에는 30만 원을 적금했는데, 4월 목표는 30만 원보다 더 많이 넣는 거야.
Output:",날짜(활용):1개월 적금1 가입1 작다1 돈1 돈1# 열심1 저축1 결국1 돈1 크다1 벌다3 깨닫다6
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 친구들끼리 해외여행을 가기 위해 각자 1년 동안 매월 10만 원씩 적금하기로 했어.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 적금에 가입한 후부터는 통장 잔고를 확인하는 재미가 생겼어.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
적금 만기가 되면 그동안 모은 돈으로 무엇을 할지 고민하는 게 즐거워.
Output:",친구1 모임1 외국3 여행1 목적1 각각1 날짜(활용):1년 날짜(활용):1개월 100000 날짜(활용):1개월 적금1 결정1
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 적금을 통해 돈 모으는 재미를 알게 되니까 저축 습관이 점점 늘어나고 있어.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 적금을 타서 그 돈으로 뭐 할지 생각하는 게 요즘 내 취미야.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
적금을 시작하고 나니까 지출 계획을 세우는 게 훨씬 수월해졌어.
Output:",날짜(활용):1개월 적금1 돈1 저축1 재미1 아하5 알다1 저축1 습관1 더2# 가능1
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 매달 적금을 넣으니까 이제는 자동이체가 습관이 됐어.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 적금을 넣다 보니 저절로 저축에 대한 욕심이 생겨.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
적금이 만기 되면 그 돈으로 부모님께 용돈을 드리려고 계획하고 있어.
Output:",날짜(활용):1개월 날짜(활용):1개월 날짜(활용):1개월 적금1 오늘1 자연3 야금야금쓰다3 습관1
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 적금을 타면 그동안 미뤄왔던 집수리를 할 계획입니다.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 적금을 타서 그 돈으로 새로운 취미를 시작하고 싶어.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
적금을 넣기 전에는 큰돈을 모으는 게 이렇게 어려운 줄 몰랐어.
Output:",날짜(활용):1개월 적금1 돈1# 종합5 집1 수리1 미루다1 생각2 돈1 지시1# 수리1 계획1
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 적금이 만기 되면 그동안 사고 싶었던 차를 살 수 있을 것 같아.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 적금을 타면 부모님과 함께 여행을 다녀오고 싶은 마음이 커져.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
적금 만기가 다가오니 그 돈으로 뭐 할지 계획 세우는 게 즐거워.
Output:",날짜(활용):1개월 적금1 까지1 언제1 딱맞다2 승용차1 사다1 원하다1 오직1 사다1 가능1 지시1#
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 적금을 넣고 나니 돈이 모이는 속도가 조금씩 빨라지는 것 같아.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 적금을 타면 그동안 모은 돈으로 집을 마련할 계획이야.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
적금은 정해진 기간 동안 고객이 원하는 금액을 저축하여 만기 시 원금과 이자를 수령하는 상품이에요.
Output:",날짜(활용):1개월 적금1 돈1 저축1 빠르다1 느끼다1
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 적금의 금리는 고정 금리와 변동 금리로 나뉘며, 가입 시 이를 잘 따져보아야 해요.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 적금 해지 시에는 일부 또는 전액 해지가 가능하며, 중도 해지 시 이자 손실이 발생할 수 있어요.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
적금을 꾸준히 유지할 경우, 이자 소득에 대한 세금 혜택을 받을 수 있어요.
Output:",날짜(활용):1개월 적금1 이익1 돈1 값오르다1 없다1 결정1 정기적2 가격2 두가지1 회원1 가입1 보다6 맞추다1 필요1
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 적금 만기 전 해지할 경우, 약정 이자율보다 낮은 이자율이 적용될 수 있어요.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 적금 만기 후에도 일정 기간 인출하지 않으면 자동으로 재예치되는 경우가 있어요.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
적금은 최소 1개월에서 최대 5년까지의 기간으로 설정할 수 있어요.
Output:",날짜(활용):1개월 적금1 까지1 언제1 이전1 취소1 약속1 조건1 퍼센트1 값내리다1 돈1# 가능1
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 적금을 여러 개 가입하면 각각의 상품에 대해 다른 금리와 조건이 적용될 수 있어요.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 적금 가입 시 납입일을 놓치지 않도록 자동이체 설정을 권장해요.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
적금 상품에 따라 가입자가 원하는 날짜에 이자를 지급받을 수도 있어요.
Output:",날짜(활용):1개월 적금1 가입1 각각1# 순서2 다르다1 이익1 돈1 조건1 여러가지2 가능1
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 적금은 자금을 모으기 좋은 방법으로, 자금 계획을 세울 때 유용해요.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 적금 만기 후에는 원금과 이자를 한꺼번에 받을 수 있어요.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
적금은 가입 시점의 금리가 적용되며, 이후 금리 변동에 영향을 받지 않아요.
Output:",날짜(활용):1개월 적금1 가치1 저축1 있다1 방법1 가치1 계획1 이익1
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 적금은 만기까지 유지하는 것이 가장 유리하며, 중도 해지는 가능한 피해야 해요.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 적금 가입 후 1년 이내에 해지할 경우, 가입 시 받았던 혜택을 반환해야 할 수 있어요.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
적금은 소액을 정기적으로 저축하기에 적합한 금융 상품이에요.
Output:",날짜(활용):1개월 적금1 까지1 언제1 딱맞다2 돈1# 삼키다1 크다1 돈1# 하다가1 취소1 하지마1 필요1
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 적금 상품마다 최소 가입 금액과 기간이 다르므로, 가입 전에 꼼꼼히 확인해야 해요.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 적금 이자는 가입 시점에 결정된 조건에 따라 계산되며, 중도 해지 시 이자가 감소할 수 있어요.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
적금 만기일에 가까워지면 은행에서 만기 후 상품에 대해 안내해 줘요.
Output:",날짜(활용):1개월 적금1 순서2 각각1# 등수:1등 꼴찌2 가입1 얼마1 언제1 간격1 여러가지2 가입1 이전1 꼼꼼1 확인2 필요1
"한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
Input: 적금을 통해 손해 없이 돈을 모으고 싶다면 고정 금리 상품에 가입해야 해요.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
금융","은행상품
Input: 적금의 이자 지급 방식은 상품에 따라 달라지므로 가입 전에 이를 충분히 고려해야 해요.
Output:","Instruction: 한국어 문장을 한국수어 글로스로 번역하시오.
Domain: 금융 | Thema: 은행상품
적금을 중도에 해지하면 원금 손실은 없지만, 이자 손실이 발생할 수 있어요.
Output:",날짜(활용):1개월 적금1 손해1 없다1 돈1 저축1 원하다1 가격2 없다1 순서2 가입1 필요1
